time,pm10,pm2_5,nitrogen_dioxide,ozone,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,surface_pressure,hour,day_of_week,month,is_weekend,wind_u,wind_v,is_rainy
2024-08-15 04:00:00,4.4,3.1,1.9,38.0,21.6,54,24.2,323,0.0,963.5,4,3,8,0,19.326979343144487,-14.563923560279568,0
2024-08-15 05:00:00,4.0,2.7,1.5,35.0,21.5,54,24.5,324,0.0,962.7,5,3,8,0,19.82091636218621,-14.400738681165597,0
2024-08-15 06:00:00,3.8,2.7,1.2,33.0,21.3,56,24.6,325,0.0,962.2,6,3,8,0,20.151140289509193,-14.109980334235745,0
2024-08-15 07:00:00,3.9,2.7,1.0,31.0,21.1,57,24.0,324,0.0,962.3,7,3,8,0,19.416407864998735,-14.10684605501936,0
2024-08-15 08:00:00,4.1,2.8,0.9,29.0,20.7,60,22.5,325,0.0,962.1,8,3,8,0,18.430920996502312,-12.905469817898545,0
2024-08-15 09:00:00,4.3,3.0,1.2,28.0,20.2,62,21.1,327,0.0,962.6,9,3,8,0,17.69594898364845,-11.49188363881707,0
2024-08-15 10:00:00,4.6,3.2,2.3,28.0,19.7,65,19.7,325,0.0,963.3,10,3,8,0,16.137295272493134,-11.299455796115616,0
2024-08-15 11:00:00,5.4,3.8,3.7,30.0,19.4,67,19.8,327,0.0,963.9,11,3,8,0,16.605677245319395,-10.783852893297535,0
2024-08-15 12:00:00,15.8,11.0,3.4,33.0,20.6,64,21.6,327,0.0,964.6,12,3,8,0,18.11528426762116,-11.764203156324584,0
2024-08-15 13:00:00,17.9,12.4,2.8,39.0,21.8,66,17.7,336,0.0,965.3,13,3,8,0,16.169754600274036,-7.199238582441662,0
2024-08-15 14:00:00,18.6,12.9,2.0,48.0,24.3,59,20.5,336,0.0,965.7,14,3,8,0,18.72768188167332,-8.338101183053903,0
2024-08-15 15:00:00,19.8,13.7,1.4,57.0,26.6,52,23.7,334,0.0,965.6,15,3,8,0,21.301418897290255,-10.389396178901144,0
2024-08-15 16:00:00,22.2,15.4,1.3,65.0,28.3,46,26.1,332,0.0,964.9,16,3,8,0,23.044932173617994,-12.25320778871175,0
2024-08-15 17:00:00,25.6,17.7,1.6,73.0,29.3,43,28.2,332,0.0,964.0,17,3,8,0,24.89912211862174,-13.23909807056212,0
2024-08-15 18:00:00,28.6,19.8,1.9,78.0,29.7,41,29.5,332,0.0,963.1,18,3,8,0,26.046953989338345,-13.84941110218378,0
2024-08-15 19:00:00,30.5,21.2,2.4,79.0,29.5,42,30.0,331,0.0,962.4,19,3,8,0,26.238591214181877,-14.544288607390106,0
2024-08-15 20:00:00,31.5,21.9,3.1,78.0,28.9,44,29.2,330,0.0,962.0,20,3,8,0,25.2879417905056,-14.600000000000012,0
2024-08-15 21:00:00,32.2,22.4,3.6,75.0,27.6,49,27.8,329,0.0,962.0,21,3,8,0,23.829250959518717,-14.318058482499515,0
2024-08-15 22:00:00,31.8,22.1,3.8,69.0,26.4,52,24.8,324,0.0,962.1,22,3,8,0,20.063621460498695,-14.57707425685334,0
2024-08-15 23:00:00,31.1,21.5,3.8,61.0,25.4,57,23.0,320,0.0,962.5,23,3,8,0,17.61902219173649,-14.784115022790411,0
2024-08-16 00:00:00,24.6,17.1,3.5,63.0,24.7,61,21.0,322,0.0,962.9,0,4,8,0,16.548225825741163,-12.928890981838823,0
2024-08-16 01:00:00,23.1,16.1,3.1,57.0,25.1,57,22.7,324,0.0,963.6,1,4,8,0,18.364685772311304,-13.342725227039145,0
2024-08-16 02:00:00,21.5,14.9,2.6,48.0,24.8,58,21.9,324,0.0,963.8,2,4,8,0,17.717472176811345,-12.872497025205165,0
2024-08-16 03:00:00,20.4,14.1,2.2,41.0,24.4,59,21.0,325,0.0,963.9,3,4,8,0,17.202192930068822,-12.045105163371977,0
2024-08-16 04:00:00,20.3,14.1,2.0,37.0,24.1,61,20.6,327,0.0,964.1,4,4,8,0,17.276613699675735,-11.219564121309556,0
2024-08-16 05:00:00,20.6,14.3,2.0,34.0,23.6,64,20.0,330,0.0,963.8,5,4,8,0,17.320508075688767,-10.000000000000009,0
2024-08-16 06:00:00,21.1,14.7,2.0,32.0,22.9,69,18.7,330,0.0,963.5,6,4,8,0,16.194675050768996,-9.350000000000009,0
2024-08-16 07:00:00,21.7,15.1,1.9,30.0,22.1,74,17.1,330,0.0,963.6,7,4,8,0,14.809034404713897,-8.550000000000008,0
2024-08-16 08:00:00,22.2,15.5,1.9,28.0,21.3,80,16.3,329,0.0,963.7,8,4,8,0,13.971827001444428,-8.395120621033888,0
2024-08-16 09:00:00,22.6,15.8,2.2,28.0,21.0,81,16.1,326,0.0,964.0,9,4,8,0,13.347504918136176,-9.00300574587902,0
2024-08-16 10:00:00,22.9,15.9,3.3,30.0,20.7,82,15.7,323,0.0,964.7,10,4,8,0,12.538577507742497,-9.448495863487157,0
2024-08-16 11:00:00,23.3,16.3,4.8,32.0,20.5,82,15.3,321,0.0,965.3,11,4,8,0,11.89033321029165,-9.62860198306252,0
2024-08-16 12:00:00,38.2,26.7,4.1,34.0,21.8,78,12.5,319,0.0,965.9,12,4,8,0,9.433869752784648,-8.200737862381342,0
2024-08-16 13:00:00,41.9,29.2,3.3,40.0,23.7,72,12.7,325,0.0,966.6,13,4,8,0,10.403230962470193,-7.28442074165829,0
2024-08-16 14:00:00,40.5,28.2,2.1,49.0,26.3,62,13.8,332,0.0,967.1,14,4,8,0,12.184676781453193,-6.478707566445293,0
2024-08-16 15:00:00,37.1,25.9,1.3,58.0,28.6,54,17.2,334,0.0,966.8,15,4,8,0,15.459257596345669,-7.539983724772138,0
2024-08-16 16:00:00,34.6,24.1,1.1,67.0,30.0,49,21.7,331,0.0,966.2,16,4,8,0,18.97924764492489,-10.52036875934551,0
2024-08-16 17:00:00,34.6,24.1,1.3,75.0,31.2,44,24.7,329,0.0,965.5,17,4,8,0,21.17203232734217,-12.721440450278346,0
2024-08-16 18:00:00,36.3,25.3,1.7,82.0,31.5,43,26.0,329,0.0,964.3,18,4,8,0,22.286349818254916,-13.390989947661417,0
2024-08-16 19:00:00,38.5,26.8,2.3,86.0,31.4,43,26.5,329,0.0,963.5,19,4,8,0,22.71493346860597,-13.648508985116443,0
2024-08-16 20:00:00,40.3,28.1,3.0,89.0,30.8,45,25.3,327,0.0,963.1,20,4,8,0,21.218365369019228,-13.779367585880182,0
2024-08-16 21:00:00,41.6,29.0,3.7,88.0,29.4,50,22.6,326,0.0,962.9,21,4,8,0,18.736249139743947,-12.637759618438873,0
2024-08-16 22:00:00,43.0,29.9,4.3,83.0,27.7,55,20.9,319,0.0,962.7,22,4,8,0,15.773430226655933,-13.711633705901603,0
2024-08-16 23:00:00,44.0,30.7,4.9,76.0,26.5,59,20.1,317,0.0,962.8,23,4,8,0,14.700209402545331,-13.708167037256215,0
2024-08-17 00:00:00,31.2,21.8,4.1,60.0,25.9,60,18.7,320,0.0,963.0,0,5,8,1,14.325031086324884,-12.02012830113829,0
2024-08-17 01:00:00,30.9,21.5,3.8,55.0,26.0,57,18.2,322,0.0,963.8,1,5,8,1,14.34179571564234,-11.205038850926979,0
2024-08-17 02:00:00,29.0,20.3,3.4,49.0,25.3,60,15.3,326,0.0,964.4,2,5,8,1,12.68427486009214,-8.555651423102423,0
2024-08-17 03:00:00,26.5,18.5,3.0,43.0,24.6,63,14.1,322,0.0,964.7,3,5,8,1,11.11095162585478,-8.68082680209178,0
2024-08-17 04:00:00,24.1,16.8,2.6,39.0,24.2,65,13.8,317,0.0,964.9,4,5,8,1,10.092681082344557,-9.411577368862476,0
2024-08-17 05:00:00,22.2,15.5,2.1,36.0,23.6,68,12.4,324,0.0,964.7,5,5,8,1,10.031810730249347,-7.28853712842667,0
2024-08-17 06:00:00,20.9,14.6,1.8,33.0,23.0,71,12.2,326,0.0,964.4,6,5,8,1,10.11425838517151,-6.822153422343108,0
2024-08-17 07:00:00,19.9,13.9,1.6,31.0,22.8,73,13.0,321,0.0,964.2,7,5,8,1,10.102897498940617,-8.181165083647892,0
2024-08-17 08:00:00,19.2,13.4,1.5,30.0,22.3,76,11.9,325,0.0,964.2,8,5,8,1,9.747909327039,-6.825559592577453,0
2024-08-17 09:00:00,18.6,13.0,1.8,30.0,21.8,81,12.3,322,0.0,964.2,9,5,8,1,9.692532269362681,-7.572636146505596,0
2024-08-17 10:00:00,18.4,12.8,2.8,31.0,21.5,83,11.5,319,0.0,964.7,10,5,8,1,8.679160172561877,-7.544678833390835,0
2024-08-17 11:00:00,19.0,13.2,4.1,33.0,21.2,86,11.2,318,0.0,965.3,11,5,8,1,8.323222045346816,-7.49426279121921,0
2024-08-17 12:00:00,31.3,21.8,4.6,36.0,22.9,81,10.7,320,0.0,966.2,12,5,8,1,8.196675541373061,-6.877827423645973,0
2024-08-17 13:00:00,34.8,24.3,3.7,44.0,25.4,71,9.1,326,0.0,967.0,13,5,8,1,7.54424191025088,-5.088655421583794,0
2024-08-17 14:00:00,38.2,26.6,2.4,55.0,28.0,60,10.9,326,0.0,967.7,14,5,8,1,9.036509540849956,-6.095202647831138,0
2024-08-17 15:00:00,40.2,27.9,1.4,64.0,30.1,52,14.4,323,0.0,967.4,15,5,8,1,11.500351344681016,-8.666136333389495,0
2024-08-17 16:00:00,41.1,28.6,1.0,70.0,31.5,48,17.9,322,0.0,966.6,16,5,8,1,14.105392489560323,-11.02034040832928,0
2024-08-17 17:00:00,42.6,29.6,1.0,74.0,32.4,42,21.4,319,0.0,965.9,17,5,8,1,16.15078501676732,-14.039663220396857,0
2024-08-17 18:00:00,42.1,29.4,1.2,77.0,32.6,38,25.1,321,0.0,964.6,18,5,8,1,19.50636363256996,-15.79594181535093,0
2024-08-17 19:00:00,40.0,27.9,1.7,79.0,32.3,40,23.9,323,0.0,963.7,19,5,8,1,19.087388690130297,-14.383379053333952,0
2024-08-17 20:00:00,38.6,26.9,2.5,80.0,31.9,41,20.3,323,0.0,963.1,20,5,8,1,16.212300853960045,-12.21684496998658,0
2024-08-17 21:00:00,39.5,27.5,3.4,78.0,30.5,48,15.8,325,0.0,963.1,21,5,8,1,12.942602299766067,-9.062507694346534,0
2024-08-17 22:00:00,41.6,29.0,4.7,72.0,28.2,54,13.6,323,0.0,963.0,22,5,8,1,10.861442936643183,-8.184684314867857,0
2024-08-17 23:00:00,43.4,30.3,6.2,63.0,26.4,63,12.0,321,0.0,962.9,23,5,8,1,9.325751537483647,-7.5518446925980545,0
2024-08-18 00:00:00,42.5,29.6,6.1,63.0,25.4,69,13.0,316,0.0,963.3,0,6,8,1,9.351417404402461,-9.030558815966968,0
2024-08-18 01:00:00,41.3,28.8,5.5,58.0,25.1,66,14.0,318,0.0,963.9,1,6,8,1,10.40402755668352,-9.367828489024014,0
2024-08-18 02:00:00,38.6,26.9,4.6,52.0,24.8,68,14.5,318,0.0,964.1,2,6,8,1,10.775599969422217,-9.702393792203443,0
2024-08-18 03:00:00,35.7,24.9,3.8,48.0,24.6,69,14.8,319,0.0,964.2,3,6,8,1,11.169701787297024,-9.709673629059509,0
2024-08-18 04:00:00,33.2,23.1,3.0,48.0,24.5,68,15.0,318,0.0,964.5,4,6,8,1,11.147172382160914,-10.036959095382873,0
2024-08-18 05:00:00,31.0,21.6,2.2,49.0,24.2,69,14.7,324,0.0,964.3,5,6,8,1,11.892549817311725,-8.640443208699358,0
2024-08-18 06:00:00,29.5,20.5,1.7,50.0,23.5,72,14.0,334,0.0,964.0,6,6,8,1,12.583116648188335,-6.137196055047089,0
2024-08-18 07:00:00,28.5,19.8,1.4,50.0,22.8,76,13.4,333,0.0,963.6,7,6,8,1,11.93948742412413,-6.083472696509929,0
2024-08-18 08:00:00,27.9,19.4,1.4,49.0,22.5,79,13.4,329,0.0,963.5,8,6,8,1,11.486041829408302,-6.9015102037947305,0
2024-08-18 09:00:00,27.8,19.4,1.8,49.0,22.1,83,13.0,326,0.0,963.6,9,6,8,1,10.777488443215544,-7.269507745119705,0
2024-08-18 10:00:00,28.3,19.7,3.3,47.0,21.6,86,13.0,326,0.0,964.1,10,6,8,1,10.777488443215544,-7.269507745119705,0
2024-08-18 11:00:00,30.0,20.9,5.2,45.0,21.6,87,13.7,325,0.0,964.8,11,6,8,1,11.222383006759184,-7.857997178009336,0
2024-08-18 12:00:00,23.5,16.4,6.2,49.0,23.3,81,11.8,329,0.0,965.7,12,6,8,1,10.114574148284923,-6.077449283938643,0
2024-08-18 13:00:00,27.1,18.9,4.8,62.0,25.5,75,12.4,330,0.0,966.4,13,6,8,1,10.738715006927036,-6.2000000000000055,0
2024-08-18 14:00:00,29.2,20.4,2.9,80.0,27.9,65,15.1,332,0.0,966.8,14,6,8,1,13.332508652169798,-7.089020598066951,0
2024-08-18 15:00:00,34.6,24.2,1.5,94.0,29.8,57,18.0,331,0.0,966.6,15,6,8,1,15.743154728509126,-8.726573164434065,0
2024-08-18 16:00:00,37.0,25.8,1.0,100.0,31.3,51,21.1,330,0.0,965.8,16,6,8,1,18.273136019851652,-10.55000000000001,0
2024-08-18 17:00:00,36.3,25.4,1.1,101.0,32.1,44,26.0,329,0.0,964.8,17,6,8,1,22.286349818254916,-13.390989947661417,0
2024-08-18 18:00:00,36.4,25.4,1.4,102.0,32.0,42,28.7,330,0.0,963.3,18,6,8,1,24.854929088613382,-14.350000000000012,0
2024-08-18 19:00:00,39.1,27.4,1.9,104.0,31.7,43,27.1,331,0.0,962.1,19,6,8,1,23.702194063477627,-13.138340708675731,0
2024-08-18 20:00:00,42.6,29.7,2.7,106.0,31.2,44,25.8,330,0.0,961.4,20,6,8,1,22.34345541763851,-12.900000000000011,0
2024-08-18 21:00:00,45.4,31.7,3.4,104.0,30.1,48,21.2,325,0.0,961.2,21,6,8,1,17.36602333892662,-12.159820450642185,0
2024-08-18 22:00:00,46.3,32.4,3.9,96.0,28.6,53,18.6,319,0.0,961.2,22,6,8,1,14.037598192143559,-12.20269793922344,0
2024-08-18 23:00:00,44.8,31.3,4.4,83.0,27.4,61,16.9,320,0.0,961.4,23,6,8,1,12.946151088710723,-10.863110603702518,0
2024-08-19 00:00:00,36.6,25.5,4.1,78.0,26.5,66,15.9,327,0.0,962.2,0,0,8,0,13.334862030332243,-8.659760656738928,0
2024-08-19 01:00:00,31.7,22.1,3.7,70.0,26.7,63,17.5,323,0.0,962.8,1,0,8,0,13.976121425827625,-10.531762905160845,0
2024-08-19 02:00:00,27.0,18.8,3.1,60.0,26.4,63,17.2,334,0.0,963.3,2,0,8,0,15.459257596345669,-7.539983724772138,0
2024-08-19 03:00:00,23.7,16.5,2.5,52.0,25.9,65,17.4,336,0.0,963.6,3,0,8,0,15.895690962981256,-7.077217589518922,0
2024-08-19 04:00:00,21.8,15.2,2.0,49.0,25.5,66,18.0,334,0.0,963.5,4,0,8,0,16.178292833385,-7.8906806422034,0
2024-08-19 05:00:00,20.9,14.6,1.6,49.0,25.2,67,18.4,332,0.0,963.3,5,0,8,0,16.246235708604257,-8.63827675526039,0
2024-08-19 06:00:00,20.7,14.4,1.4,48.0,24.8,70,17.6,329,0.0,963.0,6,0,8,0,15.086144492357175,-9.06467011841696,0
2024-08-19 07:00:00,21.2,14.8,1.3,45.0,24.4,74,16.6,330,0.0,962.7,7,0,8,0,14.376021702821678,-8.300000000000008,0
2024-08-19 08:00:00,22.2,15.4,1.3,42.0,23.9,76,15.1,327,0.0,962.6,8,0,8,0,12.663925575975902,-8.224049428726907,0
2024-08-19 09:00:00,23.9,16.6,1.8,40.0,23.3,78,13.7,325,0.0,963.0,9,0,8,0,11.222383006759184,-7.857997178009336,0
2024-08-19 10:00:00,26.3,18.3,3.4,38.0,22.6,81,12.6,323,0.0,963.6,10,0,8,0,10.062807426595889,-7.582869291715808,0
2024-08-19 11:00:00,29.7,20.7,5.4,36.0,22.4,82,13.4,324,0.0,964.3,11,0,8,0,10.840827724624294,-7.876322380719143,0
2024-08-19 12:00:00,33.4,23.3,6.2,40.0,23.8,77,11.1,324,0.0,965.2,12,0,8,0,8.980088637561915,-6.524416300446454,0
2024-08-19 13:00:00,40.7,28.4,4.8,52.0,25.9,70,10.9,326,0.0,966.1,13,0,8,0,9.036509540849956,-6.095202647831138,0
2024-08-19 14:00:00,44.4,31.0,3.0,70.0,28.3,62,12.7,331,0.0,966.7,14,0,8,0,11.107670280670327,-6.157082177128478,0
2024-08-19 15:00:00,45.2,31.5,1.6,84.0,30.2,55,16.9,331,0.0,966.6,15,0,8,0,14.781073050655788,-8.193282582163093,0
2024-08-19 16:00:00,47.1,32.9,1.1,93.0,31.4,51,19.9,328,0.0,965.9,16,0,8,0,16.876157113512875,-10.545393358240778,0
2024-08-19 17:00:00,48.1,33.5,1.1,99.0,32.5,43,24.1,325,0.0,964.8,17,0,8,0,19.741564267364698,-13.823192116060222,0
2024-08-19 18:00:00,46.2,32.2,1.4,103.0,32.3,42,24.4,326,0.0,963.6,18,0,8,0,20.22851677034302,-13.644306844686216,0
2024-08-19 19:00:00,45.8,31.9,1.9,107.0,32.0,44,23.4,326,0.0,962.8,19,0,8,0,19.39947919778798,-13.08511394121547,0
2024-08-19 20:00:00,46.2,32.2,2.7,109.0,31.7,44,21.3,326,0.0,962.3,20,0,8,0,17.658500295422392,-11.910808843926903,0
2024-08-19 21:00:00,46.4,32.5,3.7,106.0,30.5,50,15.6,320,0.0,962.4,21,0,8,0,11.950293312656052,-10.027486711110017,0
2024-08-19 22:00:00,46.0,32.0,5.1,96.0,28.4,58,11.5,316,0.0,962.5,22,0,8,0,8.272407703894485,-7.988571260278472,0
2024-08-19 23:00:00,44.2,30.9,6.7,80.0,26.5,68,11.1,306,0.0,962.8,23,0,8,0,6.5244163004464495,-8.980088637561918,0
2024-08-20 00:00:00,45.8,31.9,7.3,66.0,25.8,72,11.5,311,0.0,963.6,0,1,8,0,7.544678833390831,-8.67916017256188,0
2024-08-20 01:00:00,43.1,30.0,6.8,63.0,25.9,68,11.5,319,0.0,964.6,1,1,8,0,8.679160172561877,-7.544678833390835,0
2024-08-20 02:00:00,40.3,28.1,6.1,58.0,25.4,71,11.1,324,0.0,965.2,2,1,8,0,8.980088637561915,-6.524416300446454,0
2024-08-20 03:00:00,38.4,26.8,5.3,54.0,24.5,76,10.7,348,0.0,965.7,3,1,8,0,10.46617932785172,-2.2246550917500305,0
2024-08-20 04:00:00,37.0,25.8,4.5,53.0,23.9,81,8.4,329,0.0,966.1,4,1,8,0,7.200205325897742,-4.326319829244458,0
2024-08-20 05:00:00,35.6,24.9,3.7,52.0,23.5,83,8.0,324,0.0,966.1,5,1,8,0,6.472135954999579,-4.702282018339787,0
2024-08-20 06:00:00,34.5,24.0,3.1,52.0,23.4,83,7.6,315,0.0,965.8,6,1,8,0,5.3740115370177595,-5.374011537017762,0
2024-08-20 07:00:00,33.6,23.5,2.6,51.0,23.0,86,7.3,281,0.0,965.7,7,1,8,0,1.3929056662487793,-7.165878439167946,0
2024-08-20 08:00:00,33.2,23.1,2.4,51.0,22.5,88,6.1,273,0.0,965.6,8,1,8,0,0.3192493330819581,-6.0916401620029,0
2024-08-20 09:00:00,32.7,22.8,3.1,50.0,21.9,90,4.7,247,0.0,965.6,9,1,8,0,-1.836436303899587,-4.326372811226469,0
2024-08-20 10:00:00,32.5,22.7,6.1,46.0,21.6,91,11.0,169,0.0,966.7,10,1,8,0,-10.797899017924303,2.0988989491419945,0
2024-08-20 11:00:00,33.3,23.2,10.1,41.0,21.0,81,12.6,185,0.0,968.0,11,1,8,0,-12.552053195955994,-1.09816235862049,0
2024-08-20 12:00:00,30.3,21.1,12.2,42.0,22.1,75,8.4,170,0.0,968.6,12,1,8,0,-8.272385125302547,1.4586446924022143,0
2024-08-20 13:00:00,30.2,21.1,9.1,57.0,23.2,63,10.2,172,0.0,969.4,13,1,8,0,-10.100734301164017,1.4195656297926662,0
2024-08-20 14:00:00,28.4,19.8,4.9,77.0,25.7,57,8.9,159,0.0,969.6,14,1,8,0,-8.308865795825096,3.1894747509531722,0
2024-08-20 15:00:00,30.5,21.2,1.9,95.0,27.5,53,6.9,133,0.0,969.1,15,1,8,0,-4.705788684431239,5.0463405411722775,0
2024-08-20 16:00:00,34.3,24.0,1.1,108.0,29.1,49,5.4,90,0.0,967.9,16,1,8,0,3.3065463576978537e-16,5.4,0
2024-08-20 17:00:00,38.8,27.1,1.4,118.0,30.4,48,7.3,20,0.0,966.3,17,1,8,0,6.859756131737131,2.4967470462773815,0
2024-08-20 18:00:00,42.7,29.7,2.0,123.0,31.2,47,11.7,349,0.0,964.7,18,1,8,0,11.485038046337667,-2.2324652459055723,0
2024-08-20 19:00:00,46.1,32.1,2.5,121.0,31.5,47,15.4,344,0.0,963.6,19,1,8,0,14.80343011745011,-4.2448152795817835,0
2024-08-20 20:00:00,48.8,34.0,3.3,115.0,31.0,48,17.3,339,0.0,962.9,20,1,8,0,16.150941378401587,-6.199765527133703,0
2024-08-20 21:00:00,50.3,35.2,4.1,106.0,29.9,54,14.5,333,0.0,962.4,21,1,8,0,12.919594600731333,-6.582862246223431,0
2024-08-20 22:00:00,50.8,35.4,5.2,95.0,28.1,62,14.3,332,0.0,962.1,22,1,8,0,12.626150577882656,-6.713443347838239,0
2024-08-20 23:00:00,50.1,34.9,6.4,81.0,26.9,68,13.8,319,0.0,962.3,23,1,8,0,10.414992207074253,-9.053614600069002,0
2024-08-21 00:00:00,54.2,37.8,7.5,75.0,26.2,72,13.6,320,0.0,962.9,0,2,8,0,10.418204426418098,-8.741911491736937,0
2024-08-21 01:00:00,52.2,36.4,6.5,70.0,26.2,68,16.3,329,0.0,962.8,1,2,8,0,13.971827001444428,-8.395120621033888,0
2024-08-21 02:00:00,48.1,33.5,5.0,63.0,25.9,69,16.3,335,0.0,963.0,2,2,8,0,14.772816928697397,-6.888677666373398,0
2024-08-21 03:00:00,43.8,30.5,3.7,57.0,25.2,72,16.3,335,0.0,963.2,3,2,8,0,14.772816928697397,-6.888677666373398,0
2024-08-21 04:00:00,39.9,27.9,2.8,54.0,25.1,72,17.4,338,0.0,963.0,4,2,8,0,16.132999069462098,-6.518154725436874,0
2024-08-21 05:00:00,37.5,26.1,2.1,53.0,24.9,74,17.6,337,0.0,962.5,5,2,8,0,16.20088542076295,-6.876867861411221,0
2024-08-21 06:00:00,36.0,25.1,1.6,52.0,24.7,75,17.7,333,0.0,962.0,6,2,8,0,15.770815478134109,-8.03563184538998,0
2024-08-21 07:00:00,34.8,24.3,1.3,51.0,24.5,77,17.6,329,0.0,961.8,7,2,8,0,15.086144492357175,-9.06467011841696,0
2024-08-21 08:00:00,33.9,23.6,1.2,50.0,24.3,80,17.1,330,0.0,961.2,8,2,8,0,14.809034404713897,-8.550000000000008,0
2024-08-21 09:00:00,33.2,23.2,1.4,49.0,24.0,82,17.1,325,0.0,961.2,9,2,8,0,14.007499957341757,-9.808157061602897,0
2024-08-21 10:00:00,32.7,22.9,2.1,47.0,23.8,83,17.4,320,0.0,961.6,10,2,8,0,13.329173310270212,-11.184504408545788,0
2024-08-21 11:00:00,32.8,22.9,3.1,44.0,23.7,83,18.6,316,0.0,962.3,11,2,8,0,13.379720286298907,-12.920645690537356,0
2024-08-21 12:00:00,30.9,21.5,3.8,44.0,24.8,80,14.8,315,0.0,962.9,12,2,8,0,10.4651803615609,-10.465180361560906,0
2024-08-21 13:00:00,32.1,22.5,3.0,52.0,26.4,74,16.8,318,0.0,963.7,13,2,8,0,12.484833068020224,-11.241394186828817,0
2024-08-21 14:00:00,34.3,23.9,2.0,63.0,28.8,64,19.9,319,0.0,964.1,14,2,8,0,15.01872064643316,-13.055574676911096,0
2024-08-21 15:00:00,36.3,25.3,1.2,72.0,30.9,54,24.3,320,0.0,963.8,15,2,8,0,18.61487996779116,-15.619738915382912,0
2024-08-21 16:00:00,36.4,25.4,1.0,78.0,31.9,49,29.6,326,0.0,962.9,16,2,8,0,24.53951214762924,-16.5521099427341,0
2024-08-21 17:00:00,37.3,26.0,1.1,83.0,31.9,47,31.3,325,0.0,961.8,17,2,8,0,25.639458986245437,-17.952942457787756,0
2024-08-21 18:00:00,39.5,27.5,1.3,86.0,32.2,46,31.4,323,0.1,960.4,18,2,8,0,25.077155015484994,-18.896991726974314,1
2024-08-21 19:00:00,41.8,29.0,1.7,89.0,31.8,47,32.0,326,0.0,959.6,19,2,8,0,26.52920232176134,-17.89417291106389,0
2024-08-21 20:00:00,42.6,29.7,2.3,91.0,31.6,47,28.8,328,0.1,958.8,20,2,8,0,24.423785169305066,-15.261674809916304,1
2024-08-21 21:00:00,43.0,29.9,2.8,90.0,30.5,51,25.4,325,0.0,958.4,21,2,8,0,20.806461924940386,-14.56884148331658,0
2024-08-21 22:00:00,42.8,29.8,3.0,85.0,29.1,57,26.1,327,0.0,958.2,22,2,8,0,21.88930182337557,-14.215078813892205,0
2024-08-21 23:00:00,42.1,29.4,3.1,77.0,28.5,58,24.0,327,0.0,958.5,23,2,8,0,20.128093630690177,-13.071336840360647,0
2024-08-22 00:00:00,47.0,32.7,2.4,62.0,28.0,61,24.2,330,0.0,959.2,0,3,8,0,20.957814771583408,-12.10000000000001,0
2024-08-22 01:00:00,44.7,31.1,2.2,59.0,27.4,63,27.7,322,0.0,959.6,1,3,8,0,21.8278978749062,-17.053822866520733,0
2024-08-22 02:00:00,42.5,29.6,1.8,55.0,26.8,66,30.0,325,0.0,959.7,2,3,8,0,24.57456132866975,-17.207293090531394,0
2024-08-22 03:00:00,41.7,29.0,1.5,51.0,26.8,66,28.0,325,0.0,959.9,3,3,8,0,22.936257240091763,-16.0601402178293,0
2024-08-22 04:00:00,41.7,29.0,1.3,48.0,26.4,66,24.6,325,0.0,960.6,4,3,8,0,20.151140289509193,-14.109980334235745,0
2024-08-22 05:00:00,41.9,29.1,1.0,46.0,26.1,66,23.6,329,0.0,960.4,5,3,8,0,20.229148296569846,-12.154898567877286,0
2024-08-22 06:00:00,42.5,29.6,0.9,45.0,25.7,67,21.9,330,0.0,959.8,6,3,8,0,18.9659563428792,-10.950000000000008,0
2024-08-22 07:00:00,43.4,30.2,0.8,45.0,25.4,68,20.7,329,0.0,959.7,7,3,8,0,17.74336312453372,-10.661288150638127,0
2024-08-22 08:00:00,44.4,30.9,0.7,45.0,25.0,69,17.4,320,0.0,959.6,8,3,8,0,13.329173310270212,-11.184504408545788,0
2024-08-22 09:00:00,44.7,31.1,1.0,45.0,24.6,71,15.6,310,0.0,960.1,9,3,8,0,10.027486711110011,-11.950293312656058,0
2024-08-22 10:00:00,44.6,31.0,2.2,43.0,24.2,73,12.1,307,0.0,960.7,10,3,8,0,7.281961780139779,-9.663489671572245,0
2024-08-22 11:00:00,44.4,30.9,3.8,41.0,23.7,76,10.0,322,0.0,961.9,11,3,8,0,7.88010753606722,-6.156614753256582,0
2024-08-22 12:00:00,45.5,31.7,3.9,44.0,25.5,71,3.1,36,0.0,963.3,12,3,8,0,2.5079526825623373,1.8221342821066668,0
2024-08-22 13:00:00,47.4,32.9,3.3,53.0,22.8,62,12.8,142,0.0,964.4,13,3,8,0,-10.086537646166041,7.8804668841684276,0
2024-08-22 14:00:00,49.4,34.3,2.4,65.0,24.0,60,12.8,140,0.0,965.0,14,3,8,0,-9.805368871922918,8.227681403987706,0
2024-08-22 15:00:00,51.7,35.9,1.7,73.0,25.4,58,9.7,129,0.0,964.6,15,3,8,0,-6.104407793183421,7.538315826132618,0
2024-08-22 16:00:00,52.9,36.7,1.4,74.0,27.0,56,7.2,117,0.0,963.8,16,3,8,0,-3.2687315981247367,6.415246974156249,0
2024-08-22 17:00:00,56.1,38.9,1.3,70.0,28.1,60,1.9,112,0.4,962.8,17,3,8,0,-0.7117525274902329,1.761649323676896,1
